id,fruit,side,day,camera_type,header_file,data_file,record_id,init_weight,end_weight,storage_days,firmness,comment,ripeness_state,ripeness_state_fine,img_shape,ripeness_state_y,is_damaged
339,Kaki,front,day_8_m3,VIS,Kaki/VIS/day_8_m3/kaki_day_8_m3_08_front.hdr,Kaki/VIS/day_8_m3/kaki_day_8_m3_08_front.bin,339,134,123.0,7,0.0,,perfect,ripe,"(64, 64, 224)",1,0
340,Kaki,back,day_8_m3,VIS,Kaki/VIS/day_8_m3/kaki_day_8_m3_08_back.hdr,Kaki/VIS/day_8_m3/kaki_day_8_m3_08_back.bin,340,134,123.0,7,0.0,,perfect,ripe,"(64, 64, 224)",1,0
341,Kaki,front,day_8_m3,VIS_COR,Kaki/VIS_COR/day_8_m3/kaki_day_8_m3_08_front.hdr,Kaki/VIS_COR/day_8_m3/kaki_day_8_m3_08_front.bin,341,134,123.0,7,0.0,,perfect,ripe,"(64, 64, 249)",1,0
342,Kaki,back,day_8_m3,VIS_COR,Kaki/VIS_COR/day_8_m3/kaki_day_8_m3_08_back.hdr,Kaki/VIS_COR/day_8_m3/kaki_day_8_m3_08_back.bin,342,134,123.0,7,0.0,,perfect,ripe,"(64, 64, 249)",1,0
343,Kaki,front,day_8_m3,VIS,Kaki/VIS/day_8_m3/kaki_day_8_m3_09_front.hdr,Kaki/VIS/day_8_m3/kaki_day_8_m3_09_front.bin,343,119,104.0,7,800.0,,perfect,ripe,"(64, 64, 224)",1,0
344,Kaki,back,day_8_m3,VIS,Kaki/VIS/day_8_m3/kaki_day_8_m3_09_back.hdr,Kaki/VIS/day_8_m3/kaki_day_8_m3_09_back.bin,344,119,104.0,7,800.0,,perfect,ripe,"(64, 64, 224)",1,0
345,Kaki,front,day_8_m3,VIS_COR,Kaki/VIS_COR/day_8_m3/kaki_day_8_m3_09_front.hdr,Kaki/VIS_COR/day_8_m3/kaki_day_8_m3_09_front.bin,345,119,104.0,7,800.0,,perfect,ripe,"(64, 64, 249)",1,0
346,Kaki,back,day_8_m3,VIS_COR,Kaki/VIS_COR/day_8_m3/kaki_day_8_m3_09_back.hdr,Kaki/VIS_COR/day_8_m3/kaki_day_8_m3_09_back.bin,346,119,104.0,7,800.0,,perfect,ripe,"(64, 64, 249)",1,0
347,Kaki,front,day_3_m3,VIS_COR,Kaki/VIS_COR/day_3_m3/kaki_day_3_m3_10_front.hdr,Kaki/VIS_COR/day_3_m3/kaki_day_3_m3_10_front.bin,347,115,111.0,2,150.0,,overripe,overripe,"(64, 64, 249)",2,0
348,Kaki,back,day_3_m3,VIS_COR,Kaki/VIS_COR/day_3_m3/kaki_day_3_m3_10_back.hdr,Kaki/VIS_COR/day_3_m3/kaki_day_3_m3_10_back.bin,348,115,111.0,2,150.0,,overripe,overripe,"(64, 64, 249)",2,0
349,Kaki,front,day_3_m3,VIS,Kaki/VIS/day_3_m3/kaki_day_3_m3_11_front.hdr,Kaki/VIS/day_3_m3/kaki_day_3_m3_11_front.bin,349,114,111.0,2,1025.0,,perfect,ripe,"(64, 64, 224)",1,0
350,Kaki,back,day_3_m3,VIS,Kaki/VIS/day_3_m3/kaki_day_3_m3_11_back.hdr,Kaki/VIS/day_3_m3/kaki_day_3_m3_11_back.bin,350,114,111.0,2,1025.0,,perfect,ripe,"(64, 64, 224)",1,0
351,Kaki,front,day_3_m3,VIS_COR,Kaki/VIS_COR/day_3_m3/kaki_day_3_m3_11_front.hdr,Kaki/VIS_COR/day_3_m3/kaki_day_3_m3_11_front.bin,351,114,111.0,2,1025.0,,perfect,ripe,"(64, 64, 249)",1,0
352,Kaki,back,day_3_m3,VIS_COR,Kaki/VIS_COR/day_3_m3/kaki_day_3_m3_11_back.hdr,Kaki/VIS_COR/day_3_m3/kaki_day_3_m3_11_back.bin,352,114,111.0,2,1025.0,,perfect,ripe,"(64, 64, 249)",1,0
353,Kaki,front,day_7_m3,VIS,Kaki/VIS/day_7_m3/kaki_day_7_m3_12_front.hdr,Kaki/VIS/day_7_m3/kaki_day_7_m3_12_front.bin,353,122,112.0,6,2100.0,,perfect,ripe,"(64, 64, 224)",1,0
354,Kaki,back,day_7_m3,VIS,Kaki/VIS/day_7_m3/kaki_day_7_m3_12_back.hdr,Kaki/VIS/day_7_m3/kaki_day_7_m3_12_back.bin,354,122,112.0,6,2100.0,,perfect,ripe,"(64, 64, 224)",1,0
355,Kaki,front,day_7_m3,VIS_COR,Kaki/VIS_COR/day_7_m3/kaki_day_7_m3_12_front.hdr,Kaki/VIS_COR/day_7_m3/kaki_day_7_m3_12_front.bin,355,122,112.0,6,2100.0,,perfect,ripe,"(64, 64, 249)",1,0
356,Kaki,back,day_7_m3,VIS_COR,Kaki/VIS_COR/day_7_m3/kaki_day_7_m3_12_back.hdr,Kaki/VIS_COR/day_7_m3/kaki_day_7_m3_12_back.bin,356,122,112.0,6,2100.0,,perfect,ripe,"(64, 64, 249)",1,0
357,Kaki,front,day_5_m3,VIS,Kaki/VIS/day_5_m3/kaki_day_5_m3_13_front.hdr,Kaki/VIS/day_5_m3/kaki_day_5_m3_13_front.bin,357,132,123.0,4,1400.0,,perfect,ripe,"(64, 64, 224)",1,0
358,Kaki,back,day_5_m3,VIS,Kaki/VIS/day_5_m3/kaki_day_5_m3_13_back.hdr,Kaki/VIS/day_5_m3/kaki_day_5_m3_13_back.bin,358,132,123.0,4,1400.0,,perfect,ripe,"(64, 64, 224)",1,0
359,Kaki,back,day_5_m3,VIS_COR,Kaki/VIS_COR/day_5_m3/kaki_day_5_m3_13_back.hdr,Kaki/VIS_COR/day_5_m3/kaki_day_5_m3_13_back.bin,359,132,123.0,4,1400.0,,perfect,ripe,"(64, 64, 249)",1,0
360,Kaki,back,day_4_m3,VIS,Kaki/VIS/day_4_m3/kaki_day_4_m3_14_back.hdr,Kaki/VIS/day_4_m3/kaki_day_4_m3_14_back.bin,360,121,116.0,3,800.0,,perfect,ripe,"(64, 64, 224)",1,0
361,Kaki,back,day_4_m3,VIS_COR,Kaki/VIS_COR/day_4_m3/kaki_day_4_m3_14_back.hdr,Kaki/VIS_COR/day_4_m3/kaki_day_4_m3_14_back.bin,361,121,116.0,3,800.0,,perfect,ripe,"(64, 64, 249)",1,0
362,Kaki,front,day_1_m3,VIS,Kaki/VIS/day_1_m3/kaki_day_1_m3_15_front.hdr,Kaki/VIS/day_1_m3/kaki_day_1_m3_15_front.bin,362,128,127.0,0,2950.0,,perfect,ripe,"(64, 64, 224)",1,0
363,Kaki,back,day_1_m3,VIS,Kaki/VIS/day_1_m3/kaki_day_1_m3_15_back.hdr,Kaki/VIS/day_1_m3/kaki_day_1_m3_15_back.bin,363,128,127.0,0,2950.0,,perfect,ripe,"(64, 64, 224)",1,0
364,Kaki,front,day_1_m3,VIS_COR,Kaki/VIS_COR/day_1_m3/kaki_day_1_m3_15_front.hdr,Kaki/VIS_COR/day_1_m3/kaki_day_1_m3_15_front.bin,364,128,127.0,0,2950.0,,perfect,ripe,"(64, 64, 249)",1,0
365,Kaki,back,day_1_m3,VIS_COR,Kaki/VIS_COR/day_1_m3/kaki_day_1_m3_15_back.hdr,Kaki/VIS_COR/day_1_m3/kaki_day_1_m3_15_back.bin,365,128,127.0,0,2950.0,,perfect,ripe,"(64, 64, 249)",1,0
366,Kaki,back,day_8_m3,VIS,Kaki/VIS/day_8_m3/kaki_day_8_m3_16_back.hdr,Kaki/VIS/day_8_m3/kaki_day_8_m3_16_back.bin,366,129,118.0,7,0.0,,perfect,ripe,"(64, 64, 224)",1,0
367,Kaki,front,day_8_m3,VIS_COR,Kaki/VIS_COR/day_8_m3/kaki_day_8_m3_16_front.hdr,Kaki/VIS_COR/day_8_m3/kaki_day_8_m3_16_front.bin,367,129,118.0,7,0.0,,perfect,ripe,"(64, 64, 249)",1,0
368,Kaki,back,day_8_m3,VIS_COR,Kaki/VIS_COR/day_8_m3/kaki_day_8_m3_16_back.hdr,Kaki/VIS_COR/day_8_m3/kaki_day_8_m3_16_back.bin,368,129,118.0,7,0.0,,perfect,ripe,"(64, 64, 249)",1,0
369,Kaki,front,day_9_m3,VIS,Kaki/VIS/day_9_m3/kaki_day_9_m3_17_front.hdr,Kaki/VIS/day_9_m3/kaki_day_9_m3_17_front.bin,369,116,106.0,8,1575.0,,perfect,ripe,"(64, 64, 224)",1,0
370,Kaki,back,day_9_m3,VIS,Kaki/VIS/day_9_m3/kaki_day_9_m3_17_back.hdr,Kaki/VIS/day_9_m3/kaki_day_9_m3_17_back.bin,370,116,106.0,8,1575.0,,perfect,ripe,"(64, 64, 224)",1,0
371,Kaki,front,day_9_m3,VIS_COR,Kaki/VIS_COR/day_9_m3/kaki_day_9_m3_17_front.hdr,Kaki/VIS_COR/day_9_m3/kaki_day_9_m3_17_front.bin,371,116,106.0,8,1575.0,,perfect,ripe,"(64, 64, 249)",1,0
372,Kaki,back,day_9_m3,VIS_COR,Kaki/VIS_COR/day_9_m3/kaki_day_9_m3_17_back.hdr,Kaki/VIS_COR/day_9_m3/kaki_day_9_m3_17_back.bin,372,116,106.0,8,1575.0,,perfect,ripe,"(64, 64, 249)",1,0
373,Kaki,front,day_9_m3,VIS,Kaki/VIS/day_9_m3/kaki_day_9_m3_18_front.hdr,Kaki/VIS/day_9_m3/kaki_day_9_m3_18_front.bin,373,120,110.0,8,3000.0,,perfect,ripe,"(64, 64, 224)",1,0
374,Kaki,back,day_9_m3,VIS,Kaki/VIS/day_9_m3/kaki_day_9_m3_18_back.hdr,Kaki/VIS/day_9_m3/kaki_day_9_m3_18_back.bin,374,120,110.0,8,3000.0,,perfect,ripe,"(64, 64, 224)",1,0
375,Kaki,front,day_9_m3,VIS_COR,Kaki/VIS_COR/day_9_m3/kaki_day_9_m3_18_front.hdr,Kaki/VIS_COR/day_9_m3/kaki_day_9_m3_18_front.bin,375,120,110.0,8,3000.0,,perfect,ripe,"(64, 64, 249)",1,0
376,Kaki,back,day_9_m3,VIS_COR,Kaki/VIS_COR/day_9_m3/kaki_day_9_m3_18_back.hdr,Kaki/VIS_COR/day_9_m3/kaki_day_9_m3_18_back.bin,376,120,110.0,8,3000.0,,perfect,ripe,"(64, 64, 249)",1,0
377,Kaki,front,day_1_m3,VIS,Kaki/VIS/day_1_m3/kaki_day_1_m3_19_front.hdr,Kaki/VIS/day_1_m3/kaki_day_1_m3_19_front.bin,377,120,120.0,0,1049.0,,perfect,ripe,"(64, 64, 224)",1,0
378,Kaki,back,day_1_m3,VIS,Kaki/VIS/day_1_m3/kaki_day_1_m3_19_back.hdr,Kaki/VIS/day_1_m3/kaki_day_1_m3_19_back.bin,378,120,120.0,0,1049.0,,perfect,ripe,"(64, 64, 224)",1,0
379,Kaki,front,day_1_m3,VIS_COR,Kaki/VIS_COR/day_1_m3/kaki_day_1_m3_19_front.hdr,Kaki/VIS_COR/day_1_m3/kaki_day_1_m3_19_front.bin,379,120,120.0,0,1049.0,,perfect,ripe,"(64, 64, 249)",1,0
380,Kaki,back,day_1_m3,VIS_COR,Kaki/VIS_COR/day_1_m3/kaki_day_1_m3_19_back.hdr,Kaki/VIS_COR/day_1_m3/kaki_day_1_m3_19_back.bin,380,120,120.0,0,1049.0,,perfect,ripe,"(64, 64, 249)",1,0
381,Kaki,front,day_4_m3,VIS,Kaki/VIS/day_4_m3/kaki_day_4_m3_20_front.hdr,Kaki/VIS/day_4_m3/kaki_day_4_m3_20_front.bin,381,125,122.0,3,300.0,,overripe,overripe,"(64, 64, 224)",2,0
382,Kaki,back,day_4_m3,VIS,Kaki/VIS/day_4_m3/kaki_day_4_m3_20_back.hdr,Kaki/VIS/day_4_m3/kaki_day_4_m3_20_back.bin,382,125,122.0,3,300.0,,overripe,overripe,"(64, 64, 224)",2,0
383,Kaki,front,day_4_m3,VIS_COR,Kaki/VIS_COR/day_4_m3/kaki_day_4_m3_20_front.hdr,Kaki/VIS_COR/day_4_m3/kaki_day_4_m3_20_front.bin,383,125,122.0,3,300.0,,overripe,overripe,"(64, 64, 249)",2,0
384,Kaki,back,day_4_m3,VIS_COR,Kaki/VIS_COR/day_4_m3/kaki_day_4_m3_20_back.hdr,Kaki/VIS_COR/day_4_m3/kaki_day_4_m3_20_back.bin,384,125,122.0,3,300.0,,overripe,overripe,"(64, 64, 249)",2,0
385,Kaki,front,day_2_m3,VIS,Kaki/VIS/day_2_m3/kaki_day_2_m3_21_front.hdr,Kaki/VIS/day_2_m3/kaki_day_2_m3_21_front.bin,385,119,119.0,1,1250.0,,perfect,ripe,"(64, 64, 224)",1,0
386,Kaki,back,day_2_m3,VIS,Kaki/VIS/day_2_m3/kaki_day_2_m3_21_back.hdr,Kaki/VIS/day_2_m3/kaki_day_2_m3_21_back.bin,386,119,119.0,1,1250.0,,perfect,ripe,"(64, 64, 224)",1,0
387,Kaki,front,day_2_m3,VIS_COR,Kaki/VIS_COR/day_2_m3/kaki_day_2_m3_21_front.hdr,Kaki/VIS_COR/day_2_m3/kaki_day_2_m3_21_front.bin,387,119,119.0,1,1250.0,,perfect,ripe,"(64, 64, 249)",1,0
388,Kaki,front,day_8_m3,VIS,Kaki/VIS/day_8_m3/kaki_day_8_m3_22_front.hdr,Kaki/VIS/day_8_m3/kaki_day_8_m3_22_front.bin,388,124,112.0,7,0.0,,overripe,overripe,"(64, 64, 224)",2,0
389,Kaki,back,day_8_m3,VIS,Kaki/VIS/day_8_m3/kaki_day_8_m3_22_back.hdr,Kaki/VIS/day_8_m3/kaki_day_8_m3_22_back.bin,389,124,112.0,7,0.0,,overripe,overripe,"(64, 64, 224)",2,0
390,Kaki,back,day_8_m3,VIS_COR,Kaki/VIS_COR/day_8_m3/kaki_day_8_m3_22_back.hdr,Kaki/VIS_COR/day_8_m3/kaki_day_8_m3_22_back.bin,390,124,112.0,7,0.0,,overripe,overripe,"(64, 64, 249)",2,0
391,Kaki,back,day_7_m3,VIS,Kaki/VIS/day_7_m3/kaki_day_7_m3_23_back.hdr,Kaki/VIS/day_7_m3/kaki_day_7_m3_23_back.bin,391,121,113.0,6,0.0,,overripe,overripe,"(64, 64, 224)",2,0
392,Kaki,back,day_7_m3,VIS_COR,Kaki/VIS_COR/day_7_m3/kaki_day_7_m3_23_back.hdr,Kaki/VIS_COR/day_7_m3/kaki_day_7_m3_23_back.bin,392,121,113.0,6,0.0,,overripe,overripe,"(64, 64, 249)",2,0
393,Kaki,front,day_7_m3,VIS,Kaki/VIS/day_7_m3/kaki_day_7_m3_24_front.hdr,Kaki/VIS/day_7_m3/kaki_day_7_m3_24_front.bin,393,128,120.0,6,1900.0,,perfect,ripe,"(64, 64, 224)",1,0
394,Kaki,back,day_7_m3,VIS,Kaki/VIS/day_7_m3/kaki_day_7_m3_24_back.hdr,Kaki/VIS/day_7_m3/kaki_day_7_m3_24_back.bin,394,128,120.0,6,1900.0,,perfect,ripe,"(64, 64, 224)",1,0
395,Kaki,front,day_7_m3,VIS_COR,Kaki/VIS_COR/day_7_m3/kaki_day_7_m3_24_front.hdr,Kaki/VIS_COR/day_7_m3/kaki_day_7_m3_24_front.bin,395,128,120.0,6,1900.0,,perfect,ripe,"(64, 64, 249)",1,0
396,Kaki,back,day_7_m3,VIS_COR,Kaki/VIS_COR/day_7_m3/kaki_day_7_m3_24_back.hdr,Kaki/VIS_COR/day_7_m3/kaki_day_7_m3_24_back.bin,396,128,120.0,6,1900.0,,perfect,ripe,"(64, 64, 249)",1,0
397,Kaki,back,day_9_m3,VIS,Kaki/VIS/day_9_m3/kaki_day_9_m3_25_back.hdr,Kaki/VIS/day_9_m3/kaki_day_9_m3_25_back.bin,397,111,102.0,8,0.0,,perfect,ripe,"(64, 64, 224)",1,0
398,Kaki,front,day_9_m3,VIS_COR,Kaki/VIS_COR/day_9_m3/kaki_day_9_m3_25_front.hdr,Kaki/VIS_COR/day_9_m3/kaki_day_9_m3_25_front.bin,398,111,102.0,8,0.0,,perfect,ripe,"(64, 64, 249)",1,0
399,Kaki,front,day_5_m3,VIS,Kaki/VIS/day_5_m3/kaki_day_5_m3_26_front.hdr,Kaki/VIS/day_5_m3/kaki_day_5_m3_26_front.bin,399,129,122.0,4,924.0,,unripe,unripe,"(64, 64, 224)",0,0
400,Kaki,front,day_5_m3,VIS_COR,Kaki/VIS_COR/day_5_m3/kaki_day_5_m3_26_front.hdr,Kaki/VIS_COR/day_5_m3/kaki_day_5_m3_26_front.bin,400,129,122.0,4,924.0,,unripe,unripe,"(64, 64, 249)",0,0
401,Kaki,front,day_7_m3,VIS_COR,Kaki/VIS_COR/day_7_m3/kaki_day_7_m3_27_front.hdr,Kaki/VIS_COR/day_7_m3/kaki_day_7_m3_27_front.bin,401,129,120.0,6,625.0,,perfect,ripe,"(64, 64, 249)",1,0
402,Kaki,back,day_7_m3,VIS_COR,Kaki/VIS_COR/day_7_m3/kaki_day_7_m3_27_back.hdr,Kaki/VIS_COR/day_7_m3/kaki_day_7_m3_27_back.bin,402,129,120.0,6,625.0,,perfect,ripe,"(64, 64, 249)",1,0
403,Kaki,front,day_2_m3,VIS,Kaki/VIS/day_2_m3/kaki_day_2_m3_28_front.hdr,Kaki/VIS/day_2_m3/kaki_day_2_m3_28_front.bin,403,129,128.0,1,1350.0,,perfect,ripe,"(64, 64, 224)",1,0
404,Kaki,back,day_2_m3,VIS,Kaki/VIS/day_2_m3/kaki_day_2_m3_28_back.hdr,Kaki/VIS/day_2_m3/kaki_day_2_m3_28_back.bin,404,129,128.0,1,1350.0,,perfect,ripe,"(64, 64, 224)",1,0
405,Kaki,front,day_2_m3,VIS_COR,Kaki/VIS_COR/day_2_m3/kaki_day_2_m3_28_front.hdr,Kaki/VIS_COR/day_2_m3/kaki_day_2_m3_28_front.bin,405,129,128.0,1,1350.0,,perfect,ripe,"(64, 64, 249)",1,0
406,Kaki,back,day_2_m3,VIS_COR,Kaki/VIS_COR/day_2_m3/kaki_day_2_m3_28_back.hdr,Kaki/VIS_COR/day_2_m3/kaki_day_2_m3_28_back.bin,406,129,128.0,1,1350.0,,perfect,ripe,"(64, 64, 249)",1,0
407,Kaki,front,day_7_m3,VIS,Kaki/VIS/day_7_m3/kaki_day_7_m3_29_front.hdr,Kaki/VIS/day_7_m3/kaki_day_7_m3_29_front.bin,407,107,100.0,6,550.0,,perfect,ripe,"(64, 64, 224)",1,0
408,Kaki,back,day_7_m3,VIS,Kaki/VIS/day_7_m3/kaki_day_7_m3_29_back.hdr,Kaki/VIS/day_7_m3/kaki_day_7_m3_29_back.bin,408,107,100.0,6,550.0,,perfect,ripe,"(64, 64, 224)",1,0
409,Kaki,back,day_7_m3,VIS_COR,Kaki/VIS_COR/day_7_m3/kaki_day_7_m3_29_back.hdr,Kaki/VIS_COR/day_7_m3/kaki_day_7_m3_29_back.bin,409,107,100.0,6,550.0,,perfect,ripe,"(64, 64, 249)",1,0
410,Kaki,front,day_2_m3,VIS,Kaki/VIS/day_2_m3/kaki_day_2_m3_31_front.hdr,Kaki/VIS/day_2_m3/kaki_day_2_m3_31_front.bin,410,109,109.0,1,1000.0,,perfect,ripe,"(64, 64, 224)",1,0
411,Kaki,back,day_2_m3,VIS,Kaki/VIS/day_2_m3/kaki_day_2_m3_31_back.hdr,Kaki/VIS/day_2_m3/kaki_day_2_m3_31_back.bin,411,109,109.0,1,1000.0,,perfect,ripe,"(64, 64, 224)",1,0
412,Kaki,front,day_9_m3,VIS,Kaki/VIS/day_9_m3/kaki_day_9_m3_32_front.hdr,Kaki/VIS/day_9_m3/kaki_day_9_m3_32_front.bin,412,128,114.0,8,1950.0,,perfect,ripe,"(64, 64, 224)",1,0
413,Kaki,front,day_9_m3,VIS_COR,Kaki/VIS_COR/day_9_m3/kaki_day_9_m3_32_front.hdr,Kaki/VIS_COR/day_9_m3/kaki_day_9_m3_32_front.bin,413,128,114.0,8,1950.0,,perfect,ripe,"(64, 64, 249)",1,0
414,Kaki,front,day_5_m3,VIS,Kaki/VIS/day_5_m3/kaki_day_5_m3_33_front.hdr,Kaki/VIS/day_5_m3/kaki_day_5_m3_33_front.bin,414,116,110.0,4,925.0,,perfect,ripe,"(64, 64, 224)",1,0
415,Kaki,back,day_5_m3,VIS,Kaki/VIS/day_5_m3/kaki_day_5_m3_33_back.hdr,Kaki/VIS/day_5_m3/kaki_day_5_m3_33_back.bin,415,116,110.0,4,925.0,,perfect,ripe,"(64, 64, 224)",1,0
416,Kaki,front,day_5_m3,VIS_COR,Kaki/VIS_COR/day_5_m3/kaki_day_5_m3_33_front.hdr,Kaki/VIS_COR/day_5_m3/kaki_day_5_m3_33_front.bin,416,116,110.0,4,925.0,,perfect,ripe,"(64, 64, 249)",1,0
417,Kaki,back,day_5_m3,VIS_COR,Kaki/VIS_COR/day_5_m3/kaki_day_5_m3_33_back.hdr,Kaki/VIS_COR/day_5_m3/kaki_day_5_m3_33_back.bin,417,116,110.0,4,925.0,,perfect,ripe,"(64, 64, 249)",1,0
418,Kaki,front,day_9_m3,VIS,Kaki/VIS/day_9_m3/kaki_day_9_m3_34_front.hdr,Kaki/VIS/day_9_m3/kaki_day_9_m3_34_front.bin,418,117,105.0,8,0.0,,overripe,overripe,"(64, 64, 224)",2,0
419,Kaki,back,day_9_m3,VIS,Kaki/VIS/day_9_m3/kaki_day_9_m3_34_back.hdr,Kaki/VIS/day_9_m3/kaki_day_9_m3_34_back.bin,419,117,105.0,8,0.0,,overripe,overripe,"(64, 64, 224)",2,0
420,Kaki,front,day_9_m3,VIS_COR,Kaki/VIS_COR/day_9_m3/kaki_day_9_m3_34_front.hdr,Kaki/VIS_COR/day_9_m3/kaki_day_9_m3_34_front.bin,420,117,105.0,8,0.0,,overripe,overripe,"(64, 64, 249)",2,0
421,Kaki,front,day_3_m3,VIS,Kaki/VIS/day_3_m3/kaki_day_3_m3_35_front.hdr,Kaki/VIS/day_3_m3/kaki_day_3_m3_35_front.bin,421,135,130.0,2,1325.0,,perfect,ripe,"(64, 64, 224)",1,0
422,Kaki,back,day_3_m3,VIS,Kaki/VIS/day_3_m3/kaki_day_3_m3_35_back.hdr,Kaki/VIS/day_3_m3/kaki_day_3_m3_35_back.bin,422,135,130.0,2,1325.0,,perfect,ripe,"(64, 64, 224)",1,0
423,Kaki,front,day_3_m3,VIS_COR,Kaki/VIS_COR/day_3_m3/kaki_day_3_m3_35_front.hdr,Kaki/VIS_COR/day_3_m3/kaki_day_3_m3_35_front.bin,423,135,130.0,2,1325.0,,perfect,ripe,"(64, 64, 249)",1,0
424,Kaki,back,day_3_m3,VIS_COR,Kaki/VIS_COR/day_3_m3/kaki_day_3_m3_35_back.hdr,Kaki/VIS_COR/day_3_m3/kaki_day_3_m3_35_back.bin,424,135,130.0,2,1325.0,,perfect,ripe,"(64, 64, 249)",1,0
425,Kaki,front,day_4_m3,VIS,Kaki/VIS/day_4_m3/kaki_day_4_m3_36_front.hdr,Kaki/VIS/day_4_m3/kaki_day_4_m3_36_front.bin,425,121,118.0,3,0.0,,perfect,ripe,"(64, 64, 224)",1,0
426,Kaki,back,day_4_m3,VIS,Kaki/VIS/day_4_m3/kaki_day_4_m3_36_back.hdr,Kaki/VIS/day_4_m3/kaki_day_4_m3_36_back.bin,426,121,118.0,3,0.0,,perfect,ripe,"(64, 64, 224)",1,0
427,Kaki,front,day_4_m3,VIS_COR,Kaki/VIS_COR/day_4_m3/kaki_day_4_m3_36_front.hdr,Kaki/VIS_COR/day_4_m3/kaki_day_4_m3_36_front.bin,427,121,118.0,3,0.0,,perfect,ripe,"(64, 64, 249)",1,0
428,Kaki,back,day_4_m3,VIS_COR,Kaki/VIS_COR/day_4_m3/kaki_day_4_m3_36_back.hdr,Kaki/VIS_COR/day_4_m3/kaki_day_4_m3_36_back.bin,428,121,118.0,3,0.0,,perfect,ripe,"(64, 64, 249)",1,0
429,Kaki,back,day_7_m3,VIS,Kaki/VIS/day_7_m3/kaki_day_7_m3_37_back.hdr,Kaki/VIS/day_7_m3/kaki_day_7_m3_37_back.bin,429,132,120.0,6,1075.0,,perfect,ripe,"(64, 64, 224)",1,0
430,Kaki,front,day_7_m3,VIS_COR,Kaki/VIS_COR/day_7_m3/kaki_day_7_m3_37_front.hdr,Kaki/VIS_COR/day_7_m3/kaki_day_7_m3_37_front.bin,430,132,120.0,6,1075.0,,perfect,ripe,"(64, 64, 249)",1,0
431,Kaki,back,day_7_m3,VIS_COR,Kaki/VIS_COR/day_7_m3/kaki_day_7_m3_37_back.hdr,Kaki/VIS_COR/day_7_m3/kaki_day_7_m3_37_back.bin,431,132,120.0,6,1075.0,,perfect,ripe,"(64, 64, 249)",1,0
432,Kaki,back,day_8_m3,VIS,Kaki/VIS/day_8_m3/kaki_day_8_m3_38_back.hdr,Kaki/VIS/day_8_m3/kaki_day_8_m3_38_back.bin,432,120,109.0,7,3250.0,,perfect,ripe,"(64, 64, 224)",1,0
433,Kaki,front,day_8_m3,VIS_COR,Kaki/VIS_COR/day_8_m3/kaki_day_8_m3_38_front.hdr,Kaki/VIS_COR/day_8_m3/kaki_day_8_m3_38_front.bin,433,120,109.0,7,3250.0,,perfect,ripe,"(64, 64, 249)",1,0
434,Kaki,back,day_8_m3,VIS_COR,Kaki/VIS_COR/day_8_m3/kaki_day_8_m3_38_back.hdr,Kaki/VIS_COR/day_8_m3/kaki_day_8_m3_38_back.bin,434,120,109.0,7,3250.0,,perfect,ripe,"(64, 64, 249)",1,0
435,Kaki,back,day_7_m3,VIS,Kaki/VIS/day_7_m3/kaki_day_7_m3_39_back.hdr,Kaki/VIS/day_7_m3/kaki_day_7_m3_39_back.bin,435,109,101.0,6,0.0,,overripe,overripe,"(64, 64, 224)",2,0
436,Kaki,back,day_7_m3,VIS_COR,Kaki/VIS_COR/day_7_m3/kaki_day_7_m3_39_back.hdr,Kaki/VIS_COR/day_7_m3/kaki_day_7_m3_39_back.bin,436,109,101.0,6,0.0,,overripe,overripe,"(64, 64, 249)",2,0
437,Kaki,back,day_3_m3,VIS,Kaki/VIS/day_3_m3/kaki_day_3_m3_40_back.hdr,Kaki/VIS/day_3_m3/kaki_day_3_m3_40_back.bin,437,110,107.0,2,0.0,,overripe,overripe,"(64, 64, 224)",2,0
438,Kaki,front,day_3_m3,VIS_COR,Kaki/VIS_COR/day_3_m3/kaki_day_3_m3_40_front.hdr,Kaki/VIS_COR/day_3_m3/kaki_day_3_m3_40_front.bin,438,110,107.0,2,0.0,,overripe,overripe,"(64, 64, 249)",2,0
439,Kaki,back,day_3_m3,VIS_COR,Kaki/VIS_COR/day_3_m3/kaki_day_3_m3_40_back.hdr,Kaki/VIS_COR/day_3_m3/kaki_day_3_m3_40_back.bin,439,110,107.0,2,0.0,,overripe,overripe,"(64, 64, 249)",2,0
440,Mango,back,day_11_m3,VIS,Mango/VIS/day_11_m3/mango_day_11_m3_01_back.hdr,Mango/VIS/day_11_m3/mango_day_11_m3_01_back.bin,440,447,403.0,10,15500.0,,perfect,ripe,"(64, 64, 224)",1,0
441,Mango,front,day_11_m3,VIS_COR,Mango/VIS_COR/day_11_m3/mango_day_11_m3_01_front.hdr,Mango/VIS_COR/day_11_m3/mango_day_11_m3_01_front.bin,441,447,403.0,10,15500.0,,perfect,ripe,"(64, 64, 249)",1,0
442,Mango,back,day_11_m3,VIS_COR,Mango/VIS_COR/day_11_m3/mango_day_11_m3_01_back.hdr,Mango/VIS_COR/day_11_m3/mango_day_11_m3_01_back.bin,442,447,403.0,10,15500.0,,perfect,ripe,"(64, 64, 249)",1,0
443,Mango,front,day_10_m3,VIS,Mango/VIS/day_10_m3/mango_day_10_m3_02_front.hdr,Mango/VIS/day_10_m3/mango_day_10_m3_02_front.bin,443,436,407.0,9,11950.0,,perfect,ripe,"(64, 64, 224)",1,0
